DEVICEID,LINE_TIMESTAMP,Q,P,T
LINE3,01-10-2020 14:29:39.776,0.04,2.52,17.73
LINE3,01-10-2020 14:30:39.775,0.04,2.51,17.64
LINE3,01-10-2020 14:31:39.776,0.04,2.54,17.64
LINE3,01-10-2020 14:32:39.777,0.04,2.48,17.59
LINE3,01-10-2020 14:33:39.776,0.04,2.49,17.59
LINE3,01-10-2020 14:34:39.777,0.04,2.49,17.65
LINE3,01-10-2020 14:35:39.776,0.04,2.5,17.59
LINE3,01-10-2020 14:36:39.777,0.04,2.51,17.53
LINE3,01-10-2020 14:37:39.776,0.04,2.5,17.53
LINE3,01-10-2020 14:38:39.776,0.04,2.5,17.54
LINE3,01-10-2020 14:39:39.775,0.04,2.51,17.44
LINE3,01-10-2020 14:40:39.777,0.04,2.48,17.42
LINE3,01-10-2020 14:41:39.776,0.04,2.48,17.53
LINE3,01-10-2020 14:42:39.775,0.04,2.49,17.53
LINE3,01-10-2020 14:43:39.777,0.04,2.54,17.41
LINE3,01-10-2020 14:44:39.776,0.04,2.52,17.37
LINE3,01-10-2020 14:45:39.777,0.04,2.51,17.38
LINE3,01-10-2020 14:46:39.776,0.04,2.51,17.37
LINE3,01-10-2020 14:47:39.776,0.04,2.49,17.37
LINE3,01-10-2020 14:48:39.777,0.04,2.5,17.32
LINE3,01-10-2020 14:49:39.777,0.04,2.51,17.32
LINE3,01-10-2020 14:50:39.776,0.04,2.54,17.21
LINE3,01-10-2020 14:51:39.776,0.04,2.5,17.3
LINE3,01-10-2020 14:52:39.776,0.04,2.54,17.32
LINE3,01-10-2020 14:53:39.776,0.04,2.49,17.31
LINE3,01-10-2020 14:54:39.776,0.04,2.52,17.39
LINE3,01-10-2020 14:55:39.775,0.04,2.48,17.37
LINE3,01-10-2020 14:56:39.776,0.04,2.47,17.54
LINE3,01-10-2020 14:57:39.777,0.04,2.53,17.43
LINE3,01-10-2020 14:58:39.776,0.04,2.49,17.52
LINE3,01-10-2020 14:59:39.776,0.04,2.51,17.53
LINE3,01-10-2020 15:00:39.775,0.04,2.49,17.58
LINE3,01-10-2020 15:01:39.777,0.04,2.51,17.58
LINE3,01-10-2020 15:02:39.775,0.04,2.51,17.65
LINE3,01-10-2020 15:03:39.776,0.04,2.5,17.75
LINE3,01-10-2020 15:04:39.776,0.04,2.5,17.74
LINE3,01-10-2020 15:05:39.776,0.04,2.52,17.74
LINE3,01-10-2020 15:06:39.776,0.04,2.52,17.76
LINE3,01-10-2020 15:07:39.775,0.04,2.47,17.81
LINE3,01-10-2020 15:08:39.776,0.04,2.5,17.85
LINE3,01-10-2020 15:09:39.775,0.04,2.49,17.99
LINE3,01-10-2020 15:10:39.777,0.04,2.46,17.97
LINE3,01-10-2020 15:11:39.776,0.04,2.49,17.99
LINE3,01-10-2020 15:12:39.776,0.04,2.51,17.99
LINE3,01-10-2020 15:13:39.776,0.04,2.52,18.07
LINE3,01-10-2020 15:14:39.775,0.04,2.48,18.09
LINE3,01-10-2020 15:15:39.776,0.04,2.48,18.08
LINE3,01-10-2020 15:16:39.776,0.04,2.49,18.1
LINE3,01-10-2020 15:17:39.776,0.04,2.48,18.21
LINE3,01-10-2020 15:18:39.775,0.04,2.5,18.25
LINE3,01-10-2020 15:19:39.777,0.05,2.49,18.25
LINE3,01-10-2020 15:20:39.777,0.05,2.51,18.31
LINE3,01-10-2020 15:21:39.776,0.05,2.49,18.25
LINE3,01-10-2020 15:22:39.776,0.05,2.51,18.4
LINE3,01-10-2020 15:23:39.775,0.05,2.51,18.42
LINE3,01-10-2020 15:24:39.776,0.05,2.51,18.43
LINE3,01-10-2020 15:25:39.776,0.05,2.51,18.46
LINE3,01-10-2020 15:26:39.777,0.05,2.54,18.48
LINE3,01-10-2020 15:27:39.777,0.05,2.5,18.53
LINE3,01-10-2020 15:28:39.777,0.05,2.47,18.51
LINE3,01-10-2020 15:29:39.777,0.05,2.49,18.63
LINE3,01-10-2020 15:30:39.775,0.05,2.47,18.62
LINE3,01-10-2020 15:31:39.777,0.05,2.48,18.62
LINE3,01-10-2020 15:32:39.776,0.05,2.48,18.63
LINE3,01-10-2020 15:33:39.776,0.05,2.51,18.62
LINE3,01-10-2020 15:34:39.776,0.05,2.51,18.62
LINE3,01-10-2020 15:35:39.776,0.05,2.5,18.64
LINE3,01-10-2020 15:36:39.777,0.05,2.47,18.62
LINE3,01-10-2020 15:37:39.775,0.05,2.51,18.64
LINE3,01-10-2020 15:38:39.777,0.05,2.52,18.62
LINE3,01-10-2020 15:39:39.775,0.05,2.49,18.62
LINE3,01-10-2020 15:40:39.777,0.05,2.54,18.64
LINE3,01-10-2020 15:41:39.775,0.05,2.51,18.64
LINE3,01-10-2020 15:42:39.776,0.05,2.51,18.64
LINE3,01-10-2020 15:43:39.776,0.05,2.49,18.64
LINE3,01-10-2020 15:44:39.777,0.05,2.49,18.62
LINE3,01-10-2020 15:45:39.776,0.05,2.51,18.65
LINE3,01-10-2020 15:46:39.775,0.05,2.52,18.64
LINE3,01-10-2020 15:47:39.776,0.05,2.54,18.63
LINE3,01-10-2020 15:48:39.776,0.05,2.51,18.63
LINE3,01-10-2020 15:49:39.777,0.05,2.49,18.62
LINE3,01-10-2020 15:50:39.775,0.05,2.49,18.53
LINE3,01-10-2020 15:51:39.777,0.05,2.48,18.51
LINE3,01-10-2020 15:52:39.776,0.05,2.5,18.52
LINE3,01-10-2020 15:53:39.776,0.05,2.49,18.49
LINE3,01-10-2020 15:54:39.777,0.05,2.51,18.52
LINE3,01-10-2020 15:55:39.776,0.05,2.51,18.41
LINE3,01-10-2020 15:56:39.777,0.05,2.51,18.42
LINE3,01-10-2020 15:57:39.775,0.05,2.49,18.46
LINE3,01-10-2020 15:58:39.777,0.05,2.48,18.42
LINE3,01-10-2020 15:59:39.777,0.05,2.51,18.4
LINE3,01-10-2020 16:00:39.775,0.05,2.51,18.42
LINE3,01-10-2020 16:01:39.776,0.05,2.49,18.34
LINE3,01-10-2020 16:02:39.775,0.05,2.5,18.31
LINE3,01-10-2020 16:03:39.777,0.05,2.48,18.24
LINE3,01-10-2020 16:04:39.776,0.05,2.49,18.19
LINE3,01-10-2020 16:05:39.776,0.05,2.47,18.21
LINE3,01-10-2020 16:06:39.777,0.05,2.5,18.21
LINE3,01-10-2020 16:07:39.777,0.05,2.5,18.21
LINE3,01-10-2020 16:08:39.777,0.05,2.54,18.1
LINE3,01-10-2020 16:09:39.776,0.05,2.5,18.16
LINE3,01-10-2020 16:10:39.776,0.05,2.51,18.1
LINE3,01-10-2020 16:11:39.776,0.05,2.48,18.08
LINE3,01-10-2020 16:12:39.777,0.05,2.51,18.04
LINE3,01-10-2020 16:13:39.775,0.05,2.48,17.97
LINE3,01-10-2020 16:14:39.776,0.05,2.51,18.03
LINE3,01-10-2020 16:15:39.776,0.05,2.51,17.99
LINE3,01-10-2020 16:16:39.776,0.05,2.51,17.97
LINE3,01-10-2020 16:17:39.776,0.05,2.51,17.99
LINE3,01-10-2020 16:18:39.776,0.04,2.47,17.99
LINE3,01-10-2020 16:19:39.776,0.04,2.49,17.85
LINE3,01-10-2020 16:20:39.775,0.04,2.49,17.81
LINE3,01-10-2020 16:21:39.776,0.04,2.5,17.79
LINE3,01-10-2020 16:22:39.776,0.04,2.52,17.81
LINE3,01-10-2020 16:23:39.776,0.04,2.48,17.74
LINE3,01-10-2020 16:24:39.776,0.04,2.51,17.74
LINE3,01-10-2020 16:25:39.775,0.04,2.51,17.76
LINE3,01-10-2020 16:26:39.777,0.04,2.53,17.63
LINE3,01-10-2020 16:27:39.776,0.04,2.49,17.75
LINE3,01-10-2020 16:28:39.776,0.04,2.51,17.65
LINE3,01-10-2020 16:29:39.775,0.04,2.49,17.57
LINE3,01-10-2020 16:30:39.776,0.04,2.54,17.59
LINE3,01-10-2020 16:31:39.777,0.04,2.51,17.59
LINE3,01-10-2020 16:32:39.775,0.04,2.51,17.52
LINE3,01-10-2020 16:33:39.776,0.04,2.49,17.53
LINE3,01-10-2020 16:34:39.776,0.04,2.49,17.55
LINE3,01-10-2020 16:35:39.777,0.04,2.49,17.53
LINE3,01-10-2020 16:36:39.776,0.04,2.51,17.53
LINE3,01-10-2020 16:37:39.777,0.04,2.5,17.53
LINE3,01-10-2020 16:38:39.776,0.04,2.49,17.51
LINE3,01-10-2020 16:39:39.775,0.04,2.48,17.42
LINE3,01-10-2020 16:40:39.777,0.04,2.5,17.37
LINE3,01-10-2020 16:41:39.776,0.04,2.5,17.36
LINE3,01-10-2020 16:42:39.777,0.04,2.51,17.32
LINE3,01-10-2020 16:43:39.775,0.04,2.52,17.32
LINE3,01-10-2020 16:44:39.777,0.04,2.5,17.32
LINE3,01-10-2020 16:45:39.776,0.04,2.49,17.3
LINE3,01-10-2020 16:46:39.777,0.04,2.49,17.3
LINE3,01-10-2020 16:47:39.776,0.04,2.49,17.43
LINE3,01-10-2020 16:48:39.684,0.04,2.52,17.35
LINE3,01-10-2020 16:49:39.585,0.04,2.5,17.53
LINE3,01-10-2020 16:50:39.485,0.04,2.51,17.52
LINE3,01-10-2020 16:51:40.384,0.04,2.53,17.52
LINE3,01-10-2020 16:52:40.285,0.04,2.5,17.54
LINE3,01-10-2020 16:53:40.245,0.04,2.51,17.64
LINE3,01-10-2020 16:54:40.210,0.04,2.48,17.59
LINE3,01-10-2020 16:55:40.173,0.04,2.52,17.75
LINE3,01-10-2020 16:56:40.138,0.04,2.48,17.75
LINE3,01-10-2020 16:57:40.100,0.04,2.52,17.76
LINE3,01-10-2020 16:58:40.087,0.04,2.51,17.75
LINE3,01-10-2020 16:59:40.073,0.04,2.49,17.81
LINE3,01-10-2020 17:00:40.062,0.04,2.49,17.76
LINE3,01-10-2020 17:01:40.047,0.04,2.48,17.74
LINE3,01-10-2020 17:02:40.036,0.04,2.51,17.76
LINE3,01-10-2020 17:03:40.032,0.04,2.48,17.75
LINE3,01-10-2020 17:04:40.025,0.04,2.51,17.86
LINE3,01-10-2020 17:05:40.021,0.04,2.5,17.87
LINE3,01-10-2020 17:06:40.017,0.04,2.48,17.83
LINE3,01-10-2020 17:07:40.013,0.04,2.52,17.8
LINE3,01-10-2020 17:08:40.010,0.04,2.47,17.86
LINE3,01-10-2020 17:09:40.009,0.04,2.46,17.86
LINE3,01-10-2020 17:10:40.006,0.04,2.51,17.97
LINE3,01-10-2020 17:11:40.005,0.04,2.54,17.97
LINE3,01-10-2020 17:12:40.002,0.04,2.5,18.03
LINE3,01-10-2020 17:13:40.002,0.04,2.48,17.99
LINE3,01-10-2020 17:14:40.001,0.04,2.49,18.09
LINE3,01-10-2020 17:15:40.001,0.04,2.49,18.09
LINE3,01-10-2020 17:16:40.001,0.04,2.5,18.1
LINE3,01-10-2020 17:17:40.001,0.04,2.5,18.18
LINE3,01-10-2020 17:18:40.001,0.04,2.52,18.19
LINE3,01-10-2020 17:19:40.001,0.04,2.5,18.18
LINE3,01-10-2020 17:20:39.999,0.04,2.51,18.19
LINE3,01-10-2020 17:21:40.000,0.04,2.49,18.2
LINE3,01-10-2020 17:22:39.999,0.04,2.48,18.32
LINE3,01-10-2020 17:23:39.998,0.04,2.52,18.3
LINE3,01-10-2020 17:24:39.999,0.04,2.47,18.41
LINE3,01-10-2020 17:25:39.999,0.04,2.52,18.42
LINE3,01-10-2020 17:26:39.998,0.04,2.49,18.43
LINE3,01-10-2020 17:27:39.999,0.04,2.51,18.48
LINE3,01-10-2020 17:28:39.998,0.04,2.51,18.46
LINE3,01-10-2020 17:29:39.999,0.04,2.5,18.53
LINE3,01-10-2020 17:30:39.999,0.04,2.51,18.53
LINE3,01-10-2020 17:31:39.999,0.05,2.5,18.62
LINE3,01-10-2020 17:32:39.998,0.05,2.48,18.62
LINE3,01-10-2020 17:33:39.999,0.05,2.51,18.63
LINE3,01-10-2020 17:34:39.999,0.05,2.48,18.64
LINE3,01-10-2020 17:35:39.999,0.05,2.5,18.64
LINE3,01-10-2020 17:36:39.998,0.05,2.49,18.62
LINE3,01-10-2020 17:37:39.998,0.05,2.49,18.63
LINE3,01-10-2020 17:38:39.999,0.05,2.48,18.63
LINE3,01-10-2020 17:39:39.998,0.05,2.51,18.62
LINE3,01-10-2020 17:40:39.998,0.05,2.49,18.64
LINE3,01-10-2020 17:41:39.998,0.04,2.5,18.64
LINE3,01-10-2020 17:42:39.998,0.04,2.48,18.64
LINE3,01-10-2020 17:43:39.999,0.05,2.49,18.63
LINE3,01-10-2020 17:44:39.999,0.04,2.52,18.62
LINE3,01-10-2020 17:45:39.998,0.04,2.5,18.63
LINE3,01-10-2020 17:46:39.999,0.04,2.49,18.64
LINE3,01-10-2020 17:47:39.998,0.04,2.5,18.64
LINE3,01-10-2020 17:48:39.999,0.04,2.48,18.62
LINE3,01-10-2020 17:49:39.999,0.04,2.5,18.52
LINE3,01-10-2020 17:50:39.999,0.04,2.5,18.51
LINE3,01-10-2020 17:51:39.998,0.04,2.51,18.53
LINE3,01-10-2020 17:52:39.999,0.04,2.49,18.48
LINE3,01-10-2020 17:53:39.999,0.04,2.5,18.53
LINE3,01-10-2020 17:54:39.999,0.04,2.5,18.46
LINE3,01-10-2020 17:55:39.999,0.04,2.5,18.48
LINE3,01-10-2020 17:56:39.999,0.04,2.51,18.48
LINE3,01-10-2020 17:57:39.998,0.04,2.48,18.46
LINE3,01-10-2020 17:58:39.999,0.04,2.49,18.4
LINE3,01-10-2020 17:59:39.999,0.04,2.53,18.41
LINE3,01-10-2020 18:00:39.998,0.04,2.52,18.43
LINE3,01-10-2020 18:01:39.998,0.04,2.51,18.31
LINE3,01-10-2020 18:02:39.998,0.04,2.49,18.26
LINE3,01-10-2020 18:03:39.998,0.04,2.52,18.3
LINE3,01-10-2020 18:04:39.998,0.04,2.48,18.25
LINE3,01-10-2020 18:05:40.000,0.04,2.48,18.21
LINE3,01-10-2020 18:06:39.998,0.04,2.51,18.25
LINE3,01-10-2020 18:07:39.999,0.04,2.51,18.19
LINE3,01-10-2020 18:08:39.999,0.04,2.51,18.21
LINE3,01-10-2020 18:09:39.999,0.04,2.49,18.21
LINE3,01-10-2020 18:10:39.999,0.04,2.51,18.15
LINE3,01-10-2020 18:11:39.998,0.04,2.51,18.08
LINE3,01-10-2020 18:12:39.999,0.04,2.51,18.04
LINE3,01-10-2020 18:13:39.998,0.04,2.51,18.07
LINE3,01-10-2020 18:14:39.998,0.04,2.51,18.02
LINE3,01-10-2020 18:15:39.999,0.04,2.48,17.99
LINE3,01-10-2020 18:16:39.998,0.04,2.47,17.97
LINE3,01-10-2020 18:17:39.999,0.04,2.51,17.99
LINE3,01-10-2020 18:18:39.998,0.04,2.47,17.99
LINE3,01-10-2020 18:19:39.998,0.04,2.51,18
LINE3,01-10-2020 18:20:39.998,0.04,2.48,17.93
LINE3,01-10-2020 18:21:39.998,0.04,2.52,17.8
LINE3,01-10-2020 18:22:39.998,0.04,2.48,17.8
LINE3,01-10-2020 18:23:39.999,0.04,2.51,17.82
LINE3,01-10-2020 18:24:39.999,0.04,2.51,17.76
LINE3,01-10-2020 18:25:39.998,0.04,2.47,17.73
LINE3,01-10-2020 18:26:39.999,0.04,2.52,17.74
LINE3,01-10-2020 18:27:39.998,0.04,2.52,17.65
LINE3,01-10-2020 18:28:40.000,0.04,2.5,17.74
LINE3,01-10-2020 18:29:39.998,0.04,2.5,17.74
LINE3,01-10-2020 18:30:39.999,0.04,2.47,17.75
LINE3,01-10-2020 18:31:39.999,0.04,2.49,17.76
LINE3,01-10-2020 18:32:39.998,0.04,2.5,17.58
LINE3,01-10-2020 18:33:39.999,0.04,2.51,17.64
LINE3,01-10-2020 18:34:39.998,0.04,2.51,17.57
LINE3,01-10-2020 18:35:39.999,0.04,2.53,17.53
LINE3,01-10-2020 18:36:39.999,0.04,2.49,17.55
LINE3,01-10-2020 18:37:39.998,0.04,2.49,17.53
LINE3,01-10-2020 18:38:39.999,0.04,2.54,17.53
LINE3,01-10-2020 18:39:39.999,0.04,2.51,17.53
LINE3,01-10-2020 18:40:39.999,0.04,2.49,17.54
LINE3,01-10-2020 18:41:39.999,0.04,2.49,17.53
LINE3,01-10-2020 18:42:39.999,0.04,2.51,17.42
LINE3,01-10-2020 18:43:39.999,0.04,2.49,17.53
LINE3,01-10-2020 18:44:39.999,0.04,2.49,17.44
LINE3,01-10-2020 18:45:39.998,0.04,2.51,17.37
LINE3,01-10-2020 18:46:39.998,0.04,2.5,17.35
LINE3,01-10-2020 18:47:39.999,0.04,2.52,17.41
LINE3,01-10-2020 18:48:39.998,0.04,2.51,17.3
LINE3,01-10-2020 18:49:39.998,0.04,2.5,17.32
LINE3,01-10-2020 18:50:39.998,0.04,2.51,17.2
LINE3,01-10-2020 18:51:39.999,0.04,2.5,17.19
LINE3,01-10-2020 18:52:39.998,0.04,2.5,17.23
LINE3,01-10-2020 18:53:39.998,0.04,2.51,17.3
LINE3,01-10-2020 18:54:39.999,0.04,2.51,17.36
LINE3,01-10-2020 18:55:39.998,0.04,2.49,17.42
LINE3,01-10-2020 18:56:39.998,0.04,2.51,17.41
LINE3,01-10-2020 18:57:39.998,0.04,2.49,17.54
LINE3,01-10-2020 18:58:39.999,0.04,2.48,17.55
LINE3,01-10-2020 18:59:39.998,0.04,2.48,17.53
LINE3,01-10-2020 19:00:39.998,0.04,2.48,17.54
LINE3,01-10-2020 19:01:39.999,0.04,2.46,17.58
LINE3,01-10-2020 19:02:39.999,0.04,2.5,17.64
LINE3,01-10-2020 19:03:39.999,0.04,2.51,17.75
LINE3,01-10-2020 19:04:39.998,0.04,2.5,17.75
LINE3,01-10-2020 19:05:39.999,0.04,2.5,17.76
LINE3,01-10-2020 19:06:39.999,0.04,2.51,17.81
LINE3,01-10-2020 19:07:40.000,0.04,2.47,17.82
LINE3,01-10-2020 19:08:39.999,0.04,2.51,17.85
LINE3,01-10-2020 19:09:39.998,0.04,2.49,17.8
LINE3,01-10-2020 19:10:39.998,0.04,2.51,17.98
LINE3,01-10-2020 19:11:39.999,0.04,2.49,17.98
LINE3,01-10-2020 19:12:39.998,0.04,2.48,17.98
LINE3,01-10-2020 19:13:39.999,0.04,2.47,17.97
LINE3,01-10-2020 19:14:40.000,0.04,2.5,18.1
LINE3,01-10-2020 19:15:39.998,0.04,2.49,18.08
LINE3,01-10-2020 19:16:39.998,0.04,2.5,18.2
LINE3,01-10-2020 19:17:39.998,0.04,2.52,18.19
LINE3,01-10-2020 19:18:39.999,0.04,2.51,18.19
LINE3,01-10-2020 19:19:39.999,0.04,2.51,18.21
LINE3,01-10-2020 19:20:39.998,0.04,2.49,18.21
LINE3,01-10-2020 19:21:39.998,0.04,2.46,18.3
LINE3,01-10-2020 19:22:39.998,0.04,2.46,18.31
LINE3,01-10-2020 19:23:40.000,0.04,2.5,18.43
LINE3,01-10-2020 19:24:39.998,0.04,2.53,18.42
LINE3,01-10-2020 19:25:39.998,0.04,2.51,18.48
LINE3,01-10-2020 19:26:39.999,0.04,2.51,18.46
LINE3,01-10-2020 19:27:39.999,0.04,2.49,18.48
LINE3,01-10-2020 19:28:39.998,0.04,2.49,18.53
LINE3,01-10-2020 19:29:39.998,0.04,2.51,18.63
LINE3,01-10-2020 19:30:39.999,0.04,2.5,18.64
LINE3,01-10-2020 19:31:39.998,0.04,2.56,18.64
LINE3,01-10-2020 19:32:39.998,0.04,2.51,18.62
LINE3,01-10-2020 19:33:39.999,0.04,2.5,18.62
LINE3,01-10-2020 19:34:39.998,0.04,2.49,18.64
LINE3,01-10-2020 19:35:39.999,0.04,2.49,18.64
LINE3,01-10-2020 19:36:39.998,0.04,2.51,18.64
LINE3,01-10-2020 19:37:39.999,0.04,2.48,18.64
LINE3,01-10-2020 19:38:39.998,0.04,2.49,18.63
LINE3,01-10-2020 19:39:39.998,0.04,2.52,18.62
LINE3,01-10-2020 19:40:39.999,0.05,2.52,18.62
LINE3,01-10-2020 19:41:39.998,0.05,2.51,18.69
LINE3,01-10-2020 19:42:39.999,0.05,2.5,18.69
LINE3,01-10-2020 19:43:39.998,0.05,2.52,18.64
LINE3,01-10-2020 19:44:39.998,0.05,2.5,18.65
LINE3,01-10-2020 19:45:39.999,0.05,2.5,18.62
LINE3,01-10-2020 19:46:39.999,0.05,2.51,18.64
LINE3,01-10-2020 19:47:39.999,0.05,2.51,18.63
LINE3,01-10-2020 19:48:39.998,0.05,2.52,18.64
LINE3,01-10-2020 19:49:39.998,0.05,2.49,18.64
LINE3,01-10-2020 19:50:39.998,0.05,2.53,18.62
LINE3,01-10-2020 19:51:39.998,0.05,2.5,18.63
LINE3,01-10-2020 19:52:39.998,0.05,2.54,18.64
LINE3,01-10-2020 19:53:40.000,0.05,2.53,18.53
LINE3,01-10-2020 19:54:39.998,0.04,2.45,18.53
LINE3,01-10-2020 19:55:39.999,0.04,2.5,18.53
LINE3,01-10-2020 19:56:39.999,0.04,2.5,18.53
LINE3,01-10-2020 19:57:39.999,0.04,2.49,18.53
LINE3,01-10-2020 19:58:39.999,0.04,2.49,18.53
LINE3,01-10-2020 19:59:39.998,0.04,2.53,18.46
LINE3,01-10-2020 20:00:39.999,0.04,2.48,18.46
LINE3,01-10-2020 20:01:39.999,0.04,2.49,18.41
LINE3,01-10-2020 20:02:40.000,0.04,2.5,18.43
LINE3,01-10-2020 20:03:39.998,0.04,2.48,18.43
LINE3,01-10-2020 20:04:39.999,0.04,2.51,18.42
LINE3,01-10-2020 20:05:39.998,0.04,2.51,18.41
LINE3,01-10-2020 20:06:39.998,0.04,2.53,18.42
LINE3,01-10-2020 20:07:39.999,0.04,2.51,18.26
LINE3,01-10-2020 20:08:39.999,0.04,2.47,18.31
LINE3,01-10-2020 20:09:39.999,0.04,2.49,18.24
LINE3,01-10-2020 20:10:39.999,0.04,2.5,18.25
LINE3,01-10-2020 20:11:39.999,0.04,2.51,18.19
LINE3,01-10-2020 20:12:39.998,0.04,2.51,18.19
LINE3,01-10-2020 20:13:39.998,0.04,2.51,18.19
LINE3,01-10-2020 20:14:39.999,0.04,2.47,18.21
LINE3,01-10-2020 20:15:39.998,0.04,2.49,18.08
LINE3,01-10-2020 20:16:39.998,0.04,2.51,18.09
LINE3,01-10-2020 20:17:39.999,0.04,2.51,18.05
LINE3,01-10-2020 20:18:39.999,0.04,2.51,17.87
LINE3,01-10-2020 20:19:39.998,0.04,2.49,17.82
LINE3,01-10-2020 20:20:39.998,0.04,2.51,17.81
LINE3,01-10-2020 20:21:39.998,0.04,2.51,17.79
LINE3,01-10-2020 20:22:39.999,0.04,2.48,17.74
LINE3,01-10-2020 20:23:39.999,0.04,2.51,17.64
LINE3,01-10-2020 20:24:39.998,0.04,2.48,17.58
LINE3,01-10-2020 20:25:39.999,0.04,2.52,17.59
LINE3,01-10-2020 20:26:39.999,0.04,2.52,17.64
LINE3,01-10-2020 20:27:39.999,0.04,2.53,17.52
LINE3,01-10-2020 20:28:39.999,0.04,2.49,17.53
LINE3,01-10-2020 20:29:39.998,0.04,2.5,17.53
LINE3,01-10-2020 20:30:39.999,0.04,2.52,17.54
LINE3,01-10-2020 20:31:39.998,0.04,2.48,17.52
LINE3,01-10-2020 20:32:39.999,0.04,2.52,17.53
LINE3,01-10-2020 20:33:39.999,0.04,2.5,17.43
LINE3,01-10-2020 20:34:39.999,0.04,2.51,17.53
LINE3,01-10-2020 20:35:39.999,0.04,2.51,17.52
LINE3,01-10-2020 20:36:39.999,0.04,2.49,17.36
LINE3,01-10-2020 20:37:39.998,0.04,2.48,17.43
LINE3,01-10-2020 20:38:39.998,0.04,2.46,17.42
LINE3,01-10-2020 20:39:39.998,0.04,2.49,17.35
LINE3,01-10-2020 20:40:39.999,0.04,2.52,17.3
LINE3,01-10-2020 20:41:40.000,0.04,2.52,17.21
LINE3,01-10-2020 20:42:39.998,0.04,2.5,17.2
LINE3,01-10-2020 20:43:39.999,0.04,2.51,17.31
LINE3,01-10-2020 20:44:39.998,0.04,2.5,17.19
LINE3,01-10-2020 20:45:39.999,0.04,2.48,17.32
LINE3,01-10-2020 20:46:39.999,0.04,2.51,17.32
LINE3,01-10-2020 20:47:39.998,0.04,2.5,17.37
LINE3,01-10-2020 20:48:40.000,0.04,2.51,17.43
LINE3,01-10-2020 20:49:39.998,0.04,2.51,17.37
LINE3,01-10-2020 20:50:39.999,0.04,2.51,17.53
LINE3,01-10-2020 20:51:39.999,0.04,2.51,17.52
LINE3,01-10-2020 20:52:39.999,0.04,2.5,17.52
LINE3,01-10-2020 20:53:39.999,0.04,2.49,17.53
LINE3,01-10-2020 20:54:39.998,0.04,2.51,17.59
LINE3,01-10-2020 20:55:39.999,0.04,2.5,17.61
LINE3,01-10-2020 20:56:39.998,0.04,2.49,17.63
LINE3,01-10-2020 20:57:39.998,0.04,2.49,17.74
LINE3,01-10-2020 20:58:39.998,0.04,2.51,17.76
LINE3,01-10-2020 20:59:39.998,0.04,2.52,17.77
LINE3,01-10-2020 21:00:39.998,0.04,2.5,17.75
LINE3,01-10-2020 21:01:39.999,0.04,2.48,17.8
LINE3,01-10-2020 21:02:39.998,0.04,2.49,17.86
LINE3,01-10-2020 21:03:39.999,0.04,2.5,17.99
LINE3,01-10-2020 21:04:40.000,0.04,2.51,17.99
LINE3,01-10-2020 21:05:39.998,0.04,2.49,17.99
LINE3,01-10-2020 21:06:39.998,0.04,2.51,17.97
LINE3,01-10-2020 21:07:39.999,0.04,2.51,18.04
LINE3,01-10-2020 21:08:39.999,0.04,2.48,18.05
LINE3,01-10-2020 21:09:39.998,0.04,2.5,18.08
LINE3,01-10-2020 21:10:39.999,0.04,2.49,18.19
LINE3,01-10-2020 21:11:39.999,0.04,2.5,18.19
LINE3,01-10-2020 21:12:39.999,0.04,2.47,18.23
LINE3,01-10-2020 21:13:39.999,0.04,2.52,18.26
LINE3,01-10-2020 21:14:39.999,0.04,2.52,18.31
LINE3,01-10-2020 21:15:39.998,0.04,2.51,18.31
LINE3,01-10-2020 21:16:39.999,0.04,2.52,18.43
LINE3,01-10-2020 21:17:39.999,0.04,2.5,18.42
LINE3,01-10-2020 21:18:40.013,0.04,2.51,18.42
LINE3,01-10-2020 21:19:40.014,0.04,2.51,18.43
LINE3,01-10-2020 21:20:40.015,0.04,2.47,18.46
LINE3,01-10-2020 21:21:40.015,0.05,2.5,18.54
LINE3,01-10-2020 21:22:40.013,0.05,2.51,18.53
LINE3,01-10-2020 21:23:40.014,0.05,2.5,18.62
LINE3,01-10-2020 21:24:40.013,0.05,2.48,18.64
LINE3,01-10-2020 21:25:40.014,0.05,2.47,18.62
LINE3,01-10-2020 21:26:40.014,0.05,2.51,18.63
LINE3,01-10-2020 21:27:40.015,0.05,2.49,18.64
LINE3,01-10-2020 21:28:40.015,0.05,2.54,18.63
LINE3,01-10-2020 21:29:40.014,0.05,2.5,18.64
LINE3,01-10-2020 21:30:40.015,0.05,2.51,18.63
LINE3,01-10-2020 21:31:40.013,0.05,2.5,18.62
LINE3,01-10-2020 21:32:40.014,0.05,2.49,18.62
LINE3,01-10-2020 21:33:40.014,0.05,2.51,18.63
LINE3,01-10-2020 21:34:40.014,0.05,2.47,18.64
LINE3,01-10-2020 21:35:40.014,0.05,2.5,18.62
LINE3,01-10-2020 21:36:40.041,0.05,2.49,18.64
LINE3,01-10-2020 21:37:40.015,0.05,2.51,18.62
LINE3,01-10-2020 21:38:40.013,0.05,2.49,18.62
LINE3,01-10-2020 21:39:40.015,0.05,2.48,18.64
LINE3,01-10-2020 21:40:40.014,0.05,2.5,18.62
LINE3,01-10-2020 21:41:40.015,0.05,2.5,18.65
LINE3,01-10-2020 21:42:40.014,0.05,2.51,18.63
LINE3,01-10-2020 21:43:40.014,0.05,2.51,18.64
LINE3,01-10-2020 21:44:40.014,0.05,2.51,18.64
